,Date,Id,Tweet
78,2021-06-13 21:46:23,1404193457065787392,RT @Tesla: Playing Cyberpunk in Model S Plaid https://t.co/y9Ev4F6EaU
79,2021-06-13 17:42:54,1404132183254523905,@Cointelegraph This is inaccurate. Tesla only sold ~10% of holdings to confirm BTC could be liquidated easily witho… https://t.co/I4DDRoL561
80,2021-06-13 17:36:03,1404130459924135944,@ajtourville The Plaid carbon-wrapped motor is arguably the most advanced motor on Earth outside of maybe a lab som… https://t.co/3o0s7jUCdA
81,2021-06-13 17:27:59,1404128430585618433,@ajtourville Main advantage of this is a much stronger EM field compared with a rotor that is held together by meta… https://t.co/8JWKkrSSQ5
82,2021-06-13 17:21:58,1404126913791021056,"@ajtourville Fiber is wound over rotor at high tension load. Machine to do this was made by Tesla Automation.

Carb… https://t.co/CtG5MsOctL"
83,2021-06-13 17:12:51,1404124622224723972,@AlternateJones True
84,2021-06-13 06:42:00,1403965862327902215,@PPathole Deriving moments of inertia from first principles
85,2021-06-13 06:20:10,1403960366703337476,Esoteric meme of the day https://t.co/ELGmeLEXRE
86,2021-06-13 03:46:48,1403921772068556801,@BrianNorgard Physics should be taught with the majesty &amp; beauty it deserves
87,2021-06-13 03:44:35,1403921214234447890,@BrianNorgard Physics is simply the search for truth. Nothing is more rigorous.
88,2021-06-12 11:24:18,1403674517185077251,@SawyerMerritt Jay is awesome!
89,2021-06-12 00:09:33,1403504711718735874,"RT @Teslarati: Did you catch Tesla's awesome new Model S Plaid badge? Check it out! 
Photo via @klwtts 
https://t.co/tMo4WdK7Vf https://t.c…"
90,2021-06-11 20:32:39,1403450126975201280,@Teslarati @KlenderJoey At last!
91,2021-06-11 06:40:03,1403240595582111744,Plaid release event https://t.co/TxIHXnuw9A
92,2021-06-11 04:47:43,1403212326199644166,"Most amount of fun on 4 wheels!
Pure joy on tap whenever u want."
93,2021-06-11 04:45:32,1403211775760224257,Order Tesla Model S Plaid at https://t.co/LuUhICqQEI
94,2021-06-11 04:39:19,1403210213272870917,@RationalEtienne @lexfridman @woodhaus2 Haha
95,2021-06-11 04:38:55,1403210112571887626,@OwenSparks_ @lexfridman I love the yoke!
96,2021-06-11 04:28:28,1403207480902041605,@lexfridman Tesla engineering is awesome!
97,2021-06-10 21:27:17,1403101486905626624,@TeslaNY @LVCVA People like it!
98,2021-06-10 21:13:23,1403097988679884800,@Adamklotz_ @BryceSpaceTech Starlink missions will move to Starship
99,2021-06-10 19:38:37,1403074138961367041,@BryceSpaceTech Useful mass to orbit is the primary figure of merit
100,2021-06-10 02:53:48,1402821269242793985,@squawksquare @FredericLambert https://t.co/mGmRXu0gKy
101,2021-06-09 23:32:01,1402770491211804672,@teslaownersSV Exactly
102,2021-06-09 20:07:38,1402719056508059649,"@dogeofficialceo @MattWallace888 Now that I have made some improvements, I’m pretty sure it’s worth $69k haha"
103,2021-06-09 20:04:54,1402718368633745410,@MattWallace888 My primary home is literally a ~$50k house in Boca Chica / Starbase that I rent from SpaceX. It’s k… https://t.co/62cbFx8bBq
104,2021-06-09 18:11:51,1402689914836197376,"@leastImAlive @PPathole Yeah, sold my houses, except for 1 in Bay Area that’s rented out for events. 

Working on s… https://t.co/KZb3qSW2JQ"
105,2021-06-09 18:00:00,1402686934900633607,"@PPathole Exactly. Only time I sell Tesla stock is when my stock options are expiring &amp; I have no choice. 

Btw, I… https://t.co/FPFGxV5tNy"
106,2021-06-09 17:44:37,1402683062773686274,"@squawksquare @FredericLambert Not even a good fake anonymous “The article is behind a paywall, and it looks like A… https://t.co/fT1pww8xqV"
107,2021-06-09 17:41:41,1402682323141763073,@Teslarati Tesla Europe team is doing great!
108,2021-06-09 04:49:30,1402488000056115201,@Atomstrawberry @Seemeonlan @Geiser_Rules @HardcoreHistory @reeehp Just donated
109,2021-06-07 22:13:22,1402025921360674819,"@heydave7 Well said, Dave!"
110,2021-06-07 21:58:30,1402022177667440641,@CJ_NFA @WholeMarsBlog @WR4NYGov @Teslarati @stevenmarkryan @28delayslater @garyblack00 @GerberKawasaki @JosephVVallace @SawyerMerritt 🤣🤣
111,2021-06-07 20:50:04,1402004955591069698,@Teslaconomics The long-term strength of Tesla will be manufacturing technology
112,2021-06-07 20:00:58,1401992601222406148,"RT @Tesla: Model S Plaid delivery event at our Fremont factory will be streamed live on June 10, 7pm Pacific https://t.co/V7c77ySFti"
113,2021-06-07 04:03:58,1401751762034479104,"@MattWallace888 Wow, thanks!"
114,2021-06-07 03:52:01,1401748754974248961,@LloydOstertagg @SpaceX Thanks Lloyd!
115,2021-06-07 01:57:15,1401719876515946498,@OwenSparks_ 💕
116,2021-06-06 22:11:42,1401663113657827328,@itsALLrisky 🤣🤣
117,2021-06-06 22:11:05,1401662959923994625,@BTCTN A new space race has begun!
118,2021-06-06 20:49:32,1401642435755790341,@ModelYendofICE At the annual shareholder meeting! Probably late July / early August.
119,2021-06-06 20:48:20,1401642134583791624,0 to 60mph in under 2 secs. Quickest production car ever made of any kind. Has to be felt to be believed.
120,2021-06-06 20:46:19,1401641625500229632,"Plaid+ is canceled. No need, as Plaid is just so good."
121,2021-06-06 20:45:13,1401641347040284679,Model S goes to Plaid speed this week
122,2021-06-06 20:41:49,1401640492492890116,@WatchersTank @BillyM2k VIC-20 with 8KB memory
123,2021-06-06 20:21:58,1401635497722716168,"@KennyLoaded @BillyM2k Some engineers I worked with went on to help create WoW, but it was too addicting. Couldn’t afford the time (sigh)."
124,2021-06-06 20:19:50,1401634961250209795,"@BillyM2k Tbh, I was into PC &amp; still into PC"
125,2021-06-06 19:25:26,1401621271943815169,"@WholeMarsBlog One more production release of pure vision this week, then FSD beta 9 a week or two later. V9.0 FSD… https://t.co/sEdsxihoas"
126,2021-06-06 11:18:18,1401498679341690882,@LarsEdelmann1 @Jamie_ORourke @Tesla Maybe
127,2021-06-06 11:11:28,1401496959123341315,@Jamie_ORourke I do like to cause a little mischief
128,2021-06-06 11:07:47,1401496033264377860,https://t.co/anHPlBpGza
129,2021-06-06 11:03:08,1401494861451309058,@PPathole @hag7447 He will perhaps have a baby soon
130,2021-06-06 10:58:55,1401493801131298816,https://t.co/zuW2EWMH34
131,2021-06-06 10:46:01,1401490554396024834,@teslaownersSV The operating costs of a Tesla are also much lower than a gasoline cruiser!
132,2021-06-06 10:29:02,1401486279989248001,@hag7447 🤣
133,2021-06-06 08:36:37,1401457989618446342,I guess we read the instructions haha https://t.co/S3YXcUCaWN
134,2021-06-06 00:57:32,1401342460543045632,RT @SpaceX: Falcon 9 and SXM-8 vertical ahead of tomorrow morning’s launch → https://t.co/bJFjLCzWdK https://t.co/QG9Woa2dlJ
135,2021-06-06 00:57:20,1401342406650478607,"RT @NASA: Contact and capture are confirmed at 5:09am ET. @SpaceX's cargo Dragon has arrived at the @Space_Station, delivering over 7,300 p…"
136,2021-06-05 21:18:43,1401287393228038149,"Don’t kill what you hate,
Save what you love"
137,2021-06-05 20:30:02,1401275139598307328,@RationalEtienne @Jason Fair point. Back to regularly scheduled programming.
138,2021-06-05 20:21:34,1401273008669528066,@Jason Haha awesome
139,2021-06-05 18:55:49,1401251430015582209,"Goods &amp; services are the real economy, any form of money is simply the accounting thereof"
140,2021-06-05 08:39:49,1401096409428934659,💦🚀 –&gt; 🌙
141,2021-06-05 08:21:59,1401091921746006017,@lexfridman @VitalikButerin @ethereum @Bitcoin @dogecoin @ShibainuCoin @IOHK_Charles @Cardano @chainlink @0xPolygon… https://t.co/kEn50rfT3U
142,2021-06-05 07:41:30,1401081730832945154,@CryptoWhale 👆
143,2021-06-05 03:29:00,1401018189534928898,@Fredilly … is a helluva drug 🤣🤣
144,2021-06-04 23:19:54,1400955498963386373,@flcnhvy It is
145,2021-06-04 23:09:35,1400952904077430784,@Corpse_Husband @archillect Already have one
146,2021-06-04 05:27:36,1400685648001081352,@ItsDogeCoin @RTHowell Haf yu sin mi danz?
147,2021-06-04 04:59:21,1400678537233899524,@RTHowell Make up sex is the best tho
148,2021-06-04 04:24:20,1400669726322302976,@ErcXspace @SpaceX 😍
149,2021-06-04 04:22:44,1400669324457693186,@CryptoWhale Great thread 🤣
150,2021-06-04 03:57:49,1400663054367571968,@BillyM2k https://t.co/p0DkFkWHfV
151,2021-06-04 03:51:19,1400661416235917313,@archillect 🔥🔥
152,2021-06-04 03:45:43,1400660008732348419,@coinbase Nice
153,2021-06-04 03:25:26,1400654905149476865,"Canada
USA
Mexico"
154,2021-06-04 02:49:24,1400645833150840835,https://t.co/MLhu6oOwgc
155,2021-06-04 01:54:58,1400632134805639169,@JRNYcrypto Needs laser eyes too
156,2021-06-04 01:16:37,1400622483989008384,@JRNYcrypto 🤣🤣
157,2021-06-04 01:07:04,1400620080090730501,#Bitcoin 💔 https://t.co/lNnEfMdtJf
158,2021-06-03 20:47:35,1400554779512868866,@engineers_feed 🤣🤣
159,2021-06-03 17:31:54,1400505535103913987,RT @SpaceX: Webcast of Falcon 9 launch of Dragon is now live → https://t.co/bJFjLCzWdK https://t.co/DqmJojsOMO
160,2021-06-03 06:50:02,1400344006362554369,@WholeMarsBlog 🤣
161,2021-06-03 06:47:53,1400343462701064193,RT @SpaceX: Falcon 9 and Dragon went vertical on the pad last night ahead of tomorrow’s launch → https://t.co/bJFjLCzWdK https://t.co/8KDby…
162,2021-06-03 02:39:15,1400280891822415877,"RT @SpaceX: Beginning early next year, SpaceX will carry four @Axiom_Space crews to and from the @space_station → https://t.co/yq6mryOFeS h…"
163,2021-06-03 01:26:00,1400262458162520069,@PPathole Yup
164,2021-06-02 11:59:04,1400059387578814465,"@teslaownersSV Thanks :) Seriously, it was so insane! Fud still happening a little, but doesn’t resonate when enoug… https://t.co/PXei3kKxkf"
165,2021-06-02 11:53:02,1400057868867485700,@28delayslater @eamokeane 🤔
166,2021-06-02 11:52:08,1400057641330749442,@Neuro_Skeptic Some quarks &amp; a lepton walk into a bar …
167,2021-06-02 11:48:02,1400056610609942530,@eamokeane Things get weird at the driver level
168,2021-06-02 11:34:02,1400053089273528327,"@WholeMarsBlog That’s where we get most of our lithium. Also, whereas phone batteries make heavy use of cobalt in c… https://t.co/Nt0Eu3qVZe"
169,2021-06-02 09:57:18,1400028744258097152,@Teslarati @ResidentSponge https://t.co/porMpnWtuk
170,2021-06-02 09:51:34,1400027301253988353,@teslaownersSV We went public for $3.40/share!
171,2021-06-02 08:36:44,1400008467822399490,@PPathole @SpaceX Science-fiction should not be fiction forever!
172,2021-06-02 08:02:15,1399999790415585280,@ErcXspace @austinbarnard45 @SpaceX @NASASpaceflight Might take a few kicks at the can before we catch the rocket haha
173,2021-06-02 07:59:59,1399999219218501633,"@p_ferragu Our biggest challenge is supply chain, especially microcontroller chips. Never seen anything like it.… https://t.co/ZYsj5YfVEw"
174,2021-06-02 07:05:02,1399985389725753346,Found this pic of me as a child https://t.co/hUEKluRAdP
175,2021-06-02 04:11:50,1399941806058622982,@Teslarati @Writer_01001101 Sigh
176,2021-06-01 23:54:20,1399877001398439939,@dogeofficialceo @SouthPark When I visit Japan later this year
177,2021-06-01 23:46:18,1399874980062633985,@SouthPark Baby Shark crushes all! More views than humans. https://t.co/48Ol3ZzhjP
178,2021-06-01 23:28:02,1399870383063437313,@CoinDesk @CoinbasePro @nikhileshde … https://t.co/Nknrxkb0RV
179,2021-06-01 23:23:53,1399869340162400256,RT @SpaceX: Falcon 9 and Dragon roll out to Launch Complex 39A ahead of Dragon's 22nd cargo resupply mission to the @Space_Station https://…
180,2021-06-01 05:59:37,1399606540630466564,@itsALLrisky Sounds kinda fun
181,2021-06-01 05:57:53,1399606105899253763,@ValaAfshar OG Smartwatch
182,2021-06-01 05:45:00,1399602861647007748,"@WorldofTesla1 Yeah, new Model S &amp; X have PS5 level entertainment computing power"
183,2021-06-01 05:42:40,1399602277002919937,@DocumentingBTC Nice
184,2021-05-31 22:34:01,1399494403450982401,@jeremyjudkins @Ryanth3nerd @Tesla Agreed
185,2021-05-31 22:32:18,1399493969839640582,"@Model3Owners Making this work has been / still is super difficult, but it’s a revolution in car body design &amp; prod… https://t.co/pzQoUuMF4v"
186,2021-05-31 22:26:25,1399492488612691973,@Ryanth3nerd @Tesla Moving lumbar was removed only in front passenger seat of 3/Y (obv not there in rear seats). Lo… https://t.co/sli6YLDDW3
187,2021-05-31 04:28:09,1399221133711446018,"@ErcXspace @SpaceX @NASASpaceflight @MarcusHouse Pretty close. Inner ring is closer to center 3, as all 12 gimbal t… https://t.co/9IGXh7oyE5"
188,2021-05-30 21:24:28,1399114511202852871,@hiddin2urleft @greg16676935420 @blockfolio @BillyM2k @itsALLrisky @GloryDoge @DogecoinRise @ItsDogeCoin @DogeEducation @Investments_CEO 🤣🤣
189,2021-05-30 19:42:22,1399088815705399305,Ocean spaceport Deimos is under construction for launch next year https://t.co/WJQka399c7
190,2021-05-30 19:40:28,1399088337206525952,"RT @SpaceX: One year ago today, SpaceX launched its first human spaceflight mission with @NASA astronauts @AstroBehnken and @Astro_Doug on…"
191,2021-05-30 17:13:25,1399051334339465224,@RenataKonkoly @Tesmanian_com Sehnsucht
192,2021-05-30 16:56:50,1399047159467679752,@Tesmanian_com Danke!!
193,2021-05-30 05:48:56,1398879075133886466,"@PPathole @nextspaceflight @NASASpaceflight @BocaChicaGal @SpaceX Actually, so-called “secondary” structure is the… https://t.co/DVPeARQ1TJ"
194,2021-05-30 01:29:03,1398813676396638209,@RationalEtienne @kimbal True
195,2021-05-30 01:23:59,1398812401298939906,@UniverCurious @TechInsider 250M years is only ~6% increase in age of Earth
196,2021-05-30 00:48:56,1398803577380904961,@Erdayastronaut @nextspaceflight @NASASpaceflight @BocaChicaGal @SpaceX Raptor production is approaching one every 48 hours
197,2021-05-29 22:03:29,1398761944606285828,"@nextspaceflight @NASASpaceflight @BocaChicaGal @SpaceX 29 Raptors on Booster initially, rising to 32 later this ye… https://t.co/nynT8qgKc8"
198,2021-05-29 19:30:28,1398723436608987140,@blockfolio Great idea
199,2021-05-29 05:54:24,1398518064292024320,@westcoastbill 🔥🔥
200,2021-05-29 05:53:24,1398517813502005250,@teslaownersSV @TeslaNY Dark Helmet emotes Plaid well
201,2021-05-29 05:46:55,1398516182827900933,@OwenSparks_ @TeslaNY Actually true haha
202,2021-05-29 05:36:20,1398513516106203138,"@TeslaNY Basically, our entire product roadmap is from Spaceballs 🤣🤣"
203,2021-05-29 05:33:56,1398512912638091264,@TeslaGong Yes
204,2021-05-29 05:16:45,1398508589069869056,@boringcompany Congrats Boring Company team!
205,2021-05-29 05:02:14,1398504935109636098,"@OwenSparks_ @SHillforVegas @boringcompany @LVCVA Sick burn haha. Hopefully, next year."
206,2021-05-29 05:01:18,1398504702988390400,"Model S Plaid delivery pushed to June 10. Needs one more week of tweak.

This car feels like a spaceship. Words can… https://t.co/2lpS5RUP3j"
207,2021-05-29 04:47:06,1398501127113617415,@SHillforVegas @boringcompany @LVCVA Vegas FTW!
208,2021-05-29 02:11:55,1398462074423070721,@skorusARK Exactly. Atmospheric drag clearing out orbital debris is a major reason why we dropped altitude to ~550km.
209,2021-05-28 08:29:16,1398194650272444419,@KosukeGoto2013 I suspect that name made him strong
210,2021-05-28 06:59:37,1398172089778061318,"@blueorigin For the low, low price of … ?"
211,2021-05-28 04:56:24,1398141080000942082,https://t.co/0YDXE4KJlP
212,2021-05-28 04:07:38,1398128808515932161,@TDogewhisperer @spair @itsALLrisky @mcuban 🤣🤣
213,2021-05-28 03:47:51,1398123830871150600,"Ship 16 &amp; Booster 2, Starbase Highbay https://t.co/IUuidOw9ym"
214,2021-05-27 21:32:40,1398029410289127424,"@Model3Owners Tesla sure would appreciate changing the law, so that this is not required!"
215,2021-05-27 16:29:47,1397953188163096582,@waitbutwhy @poweredbyart Exactly
216,2021-05-27 06:49:30,1397807157094014979,"@RationalEtienne @SciGuySpace Potentially, 1000 times higher"
217,2021-05-27 01:17:39,1397723641144504321,@AlexSvanArt @Neopork85 Pretty close. No tiles on back side of flaps. Some tiles towards leeward side of ship trail… https://t.co/GWAsOgKgLf
218,2021-05-27 00:41:24,1397714521066639362,@SciGuySpace Cumulative payload to orbit is the really crazy number. Falcon has delivered more than double rest of… https://t.co/gKgMj2GIn1
219,2021-05-27 00:35:29,1397713032751435781,RT @Tesla: Just surpassed 200k Powerwall installs globally 🔋🏡☀️
220,2021-05-26 19:50:06,1397641213822476290,"RT @Tesla: If you want to help cover Giga Berlin in awesome graffiti art, send us your work at GigaBerlinArt@Tesla.com"
221,2021-05-26 18:52:25,1397626694609956864,@BTC_Archive 🤣🤣
222,2021-05-26 18:52:03,1397626604684152833,RT @SpaceX: Today's flight will mark the 40th time SpaceX has reflown Falcon fairing halves since November 2019
223,2021-05-26 18:51:58,1397626581451902978,RT @SpaceX: Watch Falcon 9 launch 60 Starlink satellites to orbit → https://t.co/bJFjLCzWdK  https://t.co/IF1aGLTBbb
224,2021-05-26 18:49:21,1397625923256549376,"If only they had spaceships, they’d still be around"
225,2021-05-26 18:47:30,1397625459437826049,Deep thots https://t.co/J5mJff7IIL
226,2021-05-26 18:39:36,1397623469739692036,"@WholeMarsBlog Not sure who wrote this, but it’s accurate https://t.co/gRvWxOJZ56"
227,2021-05-26 07:35:51,1397456432681811969,@Caspar_Stanley @Erdayastronaut @SpaceX @SuperHeavyBN3 Yup
228,2021-05-26 00:27:00,1397348509309829121,@Astro_Elliott @Teslarati @ResidentSponge Aiming to have hot gas thrusters on booster for first orbital flight
229,2021-05-26 00:25:53,1397348226806665220,@IlyaRosenberg @Caspar_Stanley @Erdayastronaut @SpaceX @SuperHeavyBN3 They are now the same (LOX below CH4). Ox is… https://t.co/DmTMCLYzHQ
230,2021-05-26 00:22:31,1397347380874203136,@Teslarati @ResidentSponge Pure vision Autopilot is now rolling out in North America. There will be an update of th… https://t.co/exuLM26aUi
231,2021-05-26 00:14:54,1397345464475807745,@Teslarati @13ericralph31 Exactly 🤣🤣
232,2021-05-26 00:14:18,1397345313803837440,@Caspar_Stanley @Erdayastronaut @SpaceX @SuperHeavyBN3 Lot of plumbing!
233,2021-05-25 20:16:51,1397285556954877953,"@itsALLrisky Please note Dogecoin has no formal organization &amp; no one reports to me, so my ability to take action is limited"
234,2021-05-25 05:37:12,1397064185222078467,"@heydave7 @dogecoin_devs Doge has dogs &amp; memes, whereas the others do not"
235,2021-05-24 23:00:07,1396964253781819395,@IamUpshod They told me they would appreciate help
236,2021-05-24 20:29:33,1396926365996261382,"Someone suggested changing Dogecoin fees based on phases of the moon, which is pretty awesome haha"
237,2021-05-24 19:49:56,1396916392629137409,"If you’d like to help develop Doge, please submit ideas on GitHub &amp; https://t.co/liAPQMFaQB @dogecoin_devs"
238,2021-05-24 19:42:36,1396914548167233537,Spoke with North American Bitcoin miners. They committed to publish current &amp; planned renewable usage &amp; to ask mine… https://t.co/a63vXA9x5T
239,2021-05-24 05:25:42,1396698902842122244,@Cointelegraph He fears the … https://t.co/78WzM5ICjA
240,2021-05-23 01:41:28,1396280083589976064,@SpaceNews_Inc Congrats! @virgingalactic
241,2021-05-22 22:22:56,1396230120692543489,https://t.co/7afq6DIlzc
242,2021-05-22 22:07:12,1396226161718349824,"@flcnhvy @thatdogegirl @WhatsupFranks @TeslaGong Becoming multiplanetary is one of the greatest filters. Only now,… https://t.co/4uYI0UxqaA"
243,2021-05-22 10:27:01,1396049958000685060,@PPathole @SpaceX The hard part about Raptor is simplifying it
244,2021-05-22 10:25:24,1396049547680391168,"@TheRealShifo The true battle is between fiat &amp; crypto. On balance, I support the latter."
245,2021-05-22 09:22:41,1396033766490087426,Any sufficiently advanced magic is indistinguishable from technology
246,2021-05-22 07:04:53,1395999086726189062,@RocketRundown Welcome to the future. It’s gonna be great.
247,2021-05-22 00:43:02,1395902991601864705,@jimfarley98 Congrats!
248,2021-05-21 19:26:00,1395823206901055488,@cleantechnica Wow!
249,2021-05-21 01:40:10,1395554979851554817,@teslaownersSV This will actually be able to fly very briefly. I always laughed at flying cars &amp; now making one. Fate 🖤 irony haha.
250,2021-05-21 01:35:13,1395553735510663169,@AstroJordy @Tesla We can’t wait to build this crazy truck! It’s a total rethink of vehicle mechanical architecture… https://t.co/Qn5IzVuyrZ
251,2021-05-21 01:31:56,1395552911430619144,@BTCsessions @TeslaGong @wintonARK Achieving truly decentralized finance – power to the people – is a noble &amp; impor… https://t.co/lMTwuC9b9n
252,2021-05-20 20:22:14,1395474971485376518,"@TeslaGong @wintonARK Ideally 0.1kWh, calculated as total energy used by system divided by max transaction rate"
253,2021-05-20 20:20:13,1395474465794838528,"@BLKMDL3 @TeslaGong @wintonARK Yes, with the SpaceX rocket thruster option package. It will be safe, but very inten… https://t.co/8LnAP0uwYZ"
254,2021-05-20 20:13:36,1395472799020421120,@TeslaGong @wintonARK Bitcoin hashing (aka mining) energy usage is starting to exceed that of medium-sized countrie… https://t.co/bktenhcDxP
255,2021-05-20 20:00:53,1395469597680160768,"@wintonARK I agree that this *can* be done over time, but recent extreme energy usage growth could not possibly hav… https://t.co/TyfazXCzDK"
256,2021-05-20 18:00:11,1395439221393870848,@TeslaOwnersEBay @AustinTeslaClub @Kristennetten @Tesla @TeslaChillMode @CodingMark @EvaFoxU @RationalEtienne… https://t.co/GeLjZ7Dfvr
257,2021-05-20 17:56:35,1395438318095986693,"@heydave7 Yeah, I haven’t &amp; won’t sell any Doge"
258,2021-05-20 17:53:25,1395437522306490371,@heydave7 A longtime Tesla supporter gave me the Doge dollar sticker at Giga Berlin
259,2021-05-20 17:50:50,1395436869505015808,"@flcnhvy @MarcusHouse Oh sorry, yes, Roadster will have thrusters, not Plaid. Plaid is indeed close to the theoreti… https://t.co/yLzsrAFFdW"
260,2021-05-20 17:46:06,1395435679128055808,"@MarcusHouse It will have high pressure air rocket thrusters behind a license plate that flips down. Bong, James Bong …"
261,2021-05-20 17:39:12,1395433944510734337,@austinbarnard45 Good idea
262,2021-05-20 17:39:00,1395433890806845443,@austinbarnard45 Sure
263,2021-05-20 13:57:18,1395378101111050243,@thatdogegirl @WhatsupFranks @TeslaGong Worth reading
264,2021-05-20 13:31:24,1395371582143430660,@WhatsupFranks @TeslaGong Currency is already digital! Decentralized crypto is an attempt to wrest power of currenc… https://t.co/Rgf3SO7Vee
265,2021-06-15 00:20:35,1404594649482858496,@MileyCyrus 133T H4X0R got my phone. Nuthin I could do. Sorry babe.
266,2021-06-15 00:20:35,1404594649482858496,@MileyCyrus 133T H4X0R got my phone. Nuthin I could do. Sorry babe.
267,2021-06-14 09:22:23,1404368609502134276,@tobyliiiiiiiiii @f_rmnn Cool
268,2021-06-14 09:15:58,1404366995907256320,@FOXSports Epic dog
269,2021-06-14 08:22:48,1404353618518499329,K is Kindred
270,2021-06-14 08:21:46,1404353357469212673,Could turn out to be one big Philip K Dick joke in the end
271,2021-06-14 08:13:50,1404351360644964355,"Pluto takes 248 years to orbit the sun, but Uranus only takes 84"
272,2021-06-14 07:19:13,1404337616296681472,"@lexfridman The aliens would say “So Long, and Thanks for the Orifice!”"
273,2021-06-14 07:15:20,1404336639938154497,@leastImAlive @PPathole Decided to sell my last remaining house. Just needs to go to a large family who will live t… https://t.co/JkBwUkInVM
274,2021-06-14 07:12:55,1404336029776027651,"@PPathole @DELTA_V @spacex360 After several successful launches, land overflight earlier in trajectory passes E-sub… https://t.co/h039mXnTf1"
275,2021-06-14 06:52:53,1404330986951766021,@DELTA_V @spacex360 So much more is needed for life to become multiplanetary
276,2021-06-14 05:04:50,1404303796075859974,!! https://t.co/3H9gMEmSLF
277,2021-06-14 04:02:55,1404288216400764940,This is true https://t.co/72u3SrBf6U
278,2021-06-14 04:01:27,1404287845028667397,Our Soul Dichotomy https://t.co/D4PC5XK2VK
279,2021-06-13 21:46:23,1404193457065787392,RT @Tesla: Playing Cyberpunk in Model S Plaid https://t.co/y9Ev4F6EaU
280,2021-06-13 17:42:54,1404132183254523905,@Cointelegraph This is inaccurate. Tesla only sold ~10% of holdings to confirm BTC could be liquidated easily witho… https://t.co/I4DDRoL561
281,2021-06-13 17:36:03,1404130459924135944,@ajtourville The Plaid carbon-wrapped motor is arguably the most advanced motor on Earth outside of maybe a lab som… https://t.co/3o0s7jUCdA
282,2021-06-13 17:27:59,1404128430585618433,@ajtourville Main advantage of this is a much stronger EM field compared with a rotor that is held together by meta… https://t.co/8JWKkrSSQ5
283,2021-06-13 17:21:58,1404126913791021056,"@ajtourville Fiber is wound over rotor at high tension load. Machine to do this was made by Tesla Automation.

Carb… https://t.co/CtG5MsOctL"
284,2021-06-13 17:12:51,1404124622224723972,@AlternateJones True
285,2021-06-13 06:42:00,1403965862327902215,@PPathole Deriving moments of inertia from first principles
286,2021-06-13 06:20:10,1403960366703337476,Esoteric meme of the day https://t.co/ELGmeLEXRE
287,2021-06-13 03:46:48,1403921772068556801,@BrianNorgard Physics should be taught with the majesty &amp; beauty it deserves
288,2021-06-13 03:44:35,1403921214234447890,@BrianNorgard Physics is simply the search for truth. Nothing is more rigorous.
289,2021-06-12 11:24:18,1403674517185077251,@SawyerMerritt Jay is awesome!
290,2021-06-12 00:09:33,1403504711718735874,"RT @Teslarati: Did you catch Tesla's awesome new Model S Plaid badge? Check it out! 
Photo via @klwtts 
https://t.co/tMo4WdK7Vf https://t.c…"
291,2021-06-11 20:32:39,1403450126975201280,@Teslarati @KlenderJoey At last!
292,2021-06-11 06:40:03,1403240595582111744,Plaid release event https://t.co/TxIHXnuw9A
293,2021-06-11 04:47:43,1403212326199644166,"Most amount of fun on 4 wheels!
Pure joy on tap whenever u want."
294,2021-06-11 04:45:32,1403211775760224257,Order Tesla Model S Plaid at https://t.co/LuUhICqQEI
295,2021-06-11 04:39:19,1403210213272870917,@RationalEtienne @lexfridman @woodhaus2 Haha
296,2021-06-11 04:38:55,1403210112571887626,@OwenSparks_ @lexfridman I love the yoke!
297,2021-06-11 04:28:28,1403207480902041605,@lexfridman Tesla engineering is awesome!
298,2021-06-10 21:27:17,1403101486905626624,@TeslaNY @LVCVA People like it!
299,2021-06-10 21:13:23,1403097988679884800,@Adamklotz_ @BryceSpaceTech Starlink missions will move to Starship
300,2021-06-10 19:38:37,1403074138961367041,@BryceSpaceTech Useful mass to orbit is the primary figure of merit
301,2021-06-10 02:53:48,1402821269242793985,@squawksquare @FredericLambert https://t.co/mGmRXu0gKy
302,2021-06-09 23:32:01,1402770491211804672,@teslaownersSV Exactly
303,2021-06-09 20:07:38,1402719056508059649,"@dogeofficialceo @MattWallace888 Now that I have made some improvements, I’m pretty sure it’s worth $69k haha"
304,2021-06-09 20:04:54,1402718368633745410,@MattWallace888 My primary home is literally a ~$50k house in Boca Chica / Starbase that I rent from SpaceX. It’s k… https://t.co/62cbFx8bBq
305,2021-06-09 18:11:51,1402689914836197376,"@leastImAlive @PPathole Yeah, sold my houses, except for 1 in Bay Area that’s rented out for events. 

Working on s… https://t.co/KZb3qSW2JQ"
306,2021-06-09 18:00:00,1402686934900633607,"@PPathole Exactly. Only time I sell Tesla stock is when my stock options are expiring &amp; I have no choice. 

Btw, I… https://t.co/FPFGxV5tNy"
307,2021-06-09 17:44:37,1402683062773686274,"@squawksquare @FredericLambert Not even a good fake anonymous “The article is behind a paywall, and it looks like A… https://t.co/fT1pww8xqV"
308,2021-06-09 17:41:41,1402682323141763073,@Teslarati Tesla Europe team is doing great!
309,2021-06-09 04:49:30,1402488000056115201,@Atomstrawberry @Seemeonlan @Geiser_Rules @HardcoreHistory @reeehp Just donated
310,2021-06-07 22:13:22,1402025921360674819,"@heydave7 Well said, Dave!"
311,2021-06-07 21:58:30,1402022177667440641,@CJ_NFA @WholeMarsBlog @WR4NYGov @Teslarati @stevenmarkryan @28delayslater @garyblack00 @GerberKawasaki @JosephVVallace @SawyerMerritt 🤣🤣
